FHRSID,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,FinalClass,ClassificationSource,postcode_clean,msoa_code,assignment_method,msoa_name,borough_code,borough_name
1625085,Uncommon SW11,uncommon sw11,Restaurant/Cafe/Canteen,"184 Northcote Road, London, Wandsworth",SW11 6RE,Wandsworth,-0.1639837,51.4536123,BAKERY_CAFE,VERIFIED_CANDIDATE,SW116RE,E02000937,postcode,Wandsworth 015,E09000032,Wandsworth
1572735,Nightingale Patisserie,nightingale patisserie,Retailers - other,"61 Nightingale Lane, London, Wandsworth",SW12 8ST,Wandsworth,-0.1552346,51.4507201,CORE_BAKERY,VERIFIED_CANDIDATE,SW128ST,E02000939,postcode,Wandsworth 017,E09000032,Wandsworth
1625064,BG Mini Market,bg mini market,Retailers - other,"Ground Floor 175 Garratt Lane, London, Wandsworth",SW18 4DP,Wandsworth,-0.1898135,51.450884,GROCER_BAKERY,VERIFIED_CANDIDATE,SW184DP,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1937927,Dee's Saffa Shop,dee s saffa shop,Retailers - other,"195 Garratt Lane, London, Wandsworth",SW18 4DR,Wandsworth,-0.1896652,51.4503137,GROCER_BAKERY,VERIFIED_CANDIDATE,SW184DR,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1885829,Greggs plc,greggs plc,Restaurant/Cafe/Canteen,"Unit 26 And 27 Southside Shopping Centre Wandsworth High Street, London, Wandsworth",SW18 4TF,Wandsworth,,,BAKERY_CAFE,LOCATION_VERIFICATION,SW184TF,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1768175,Lidl,lidl,Retailers - other,"Unit 94 Southside Shopping Centre Wandsworth High Street, London, Wandsworth",SW18 4TG,Wandsworth,-0.1938135,51.4549117,GROCER_BAKERY,LOCATION_VERIFICATION,SW184TG,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1573139,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"2 Garratt Lane, London, Wandsworth",SW18 4FT,Wandsworth,,,BAKERY_CAFE,LOCATION_VERIFICATION,SW184FT,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1571562,Sainsburys,sainsburys,Retailers - supermarkets/hypermarkets,"Sainsburys 45 Garratt Lane, London, Wandsworth",SW18 4AD,Wandsworth,-0.1916626,51.454339,GROCER_BAKERY,LOCATION_VERIFICATION,SW184AD,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1578690,Starbucks Coffee Company UK Ltd,starbucks coffee company uk ltd,Restaurant/Cafe/Canteen,"Unit 83 Southside Shopping Centre Wandsworth High Street, London, Wandsworth",SW18 2PR,Wandsworth,,,BAKERY_CAFE,LOCATION_VERIFICATION,SW182PR,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1571961,Tesco Stores Limited,tesco stores limited,Retailers - supermarkets/hypermarkets,"192 Garratt Lane, London, Wandsworth",SW18 4ED,Wandsworth,-0.1897533,51.4482689,GROCER_BAKERY,LOCATION_VERIFICATION,SW184ED,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1970417,The Source Bulk Foods,the source bulk foods,Retailers - other,"Lu 106 1 Filament Walk, London, Wandsworth",SW18 4GQ,Wandsworth,-0.1966561,51.4561965,GROCER_BAKERY,LOCATION_VERIFICATION,SW184GQ,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1573082,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,"Unit 66 To 67 Southside Shopping Centre Wandsworth High Street, London, Wandsworth",SW18 4TG,Wandsworth,,,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,SW184TG,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1572954,Wandsworth Premier Ltd,wandsworth premier ltd,Retailers - other,"139 Wandsworth High Street, London, Wandsworth",SW18 4JB,Wandsworth,-0.1956563,51.4571884,GROCER_BAKERY,VERIFIED_CANDIDATE,SW184JB,E02000940,postcode,Wandsworth 018,E09000032,Wandsworth
1572820,Bakery Lamour,bakery lamour,Restaurant/Cafe/Canteen,"10 Huguenot Place, London, Wandsworth",SW18 2EN,Wandsworth,-0.1836699,51.4577042,CORE_BAKERY,VERIFIED_CANDIDATE,SW182EN,E02000941,postcode,Wandsworth 019,E09000032,Wandsworth
1571509,Co-operative Group,co operative group,Retailers - other,"55 - 57 East Hill, London, Wandsworth",SW18 2QE,Wandsworth,-0.1845379,51.4575643,GROCER_BAKERY,LOCATION_VERIFICATION,SW182QE,E02000941,postcode,Wandsworth 019,E09000032,Wandsworth
1625246,Cocobeanz,cocobeanz,Restaurant/Cafe/Canteen,"Unit 1 2 Christchurch Road, Colliers Wood, Merton",SW18 2NX,Merton,,,BAKERY_CAFE,VERIFIED_CANDIDATE,SW182NX,E02000941,postcode,Wandsworth 019,E09000032,Wandsworth
1580642,Gail's,gail s,Retailers - other,"250 - 254 Wimbledon Park Road, London, Wandsworth",SW19 6NL,Wandsworth,-0.2068938,51.4446901,CORE_BAKERY,LOCATION_VERIFICATION,SW196NL,E02000942,postcode,Wandsworth 020,E09000032,Wandsworth
1571947,Greggs Bakeries,greggs bakeries,Retailers - other,"8 Replingham Road, London, Wandsworth",SW18 5LS,Wandsworth,-0.2059849,51.4446403,CORE_BAKERY,VERIFIED_CANDIDATE,SW185LS,E02000942,postcode,Wandsworth 020,E09000032,Wandsworth
1748621,John Walker,john walker,Retailers - supermarkets/hypermarkets,"5 Replingham Road, London, Wandsworth",SW18 5LT,Wandsworth,-0.2057486,51.4449172,GROCER_BAKERY,VERIFIED_CANDIDATE,SW185LT,E02000942,postcode,Wandsworth 020,E09000032,Wandsworth
1610367,Marks & Spencer,marks and spencer,Retailers - supermarkets/hypermarkets,"Marks And Spencer 229 Wimbledon Park Road, London, Wandsworth",SW18 5RJ,Wandsworth,-0.2056315,51.445321,GROCER_BAKERY,LOCATION_VERIFICATION,SW185RJ,E02000942,postcode,Wandsworth 020,E09000032,Wandsworth
1588849,Piptree,piptree,Restaurant/Cafe/Canteen,"40 Upper Richmond Road, London, Wandsworth",SW15 2RX,Wandsworth,-0.2045586,51.4569292,BAKERY_CAFE,VERIFIED_CANDIDATE,SW152RX,E02000942,postcode,Wandsworth 020,E09000032,Wandsworth
1728446,The Feel Good Bakery,the feel good bakery,Restaurant/Cafe/Canteen,"254 Wimbledon Park Road, London, Wandsworth",SW19 6NL,Wandsworth,-0.2069767,51.4446231,BAKERY_CAFE,VERIFIED_CANDIDATE,SW196NL,E02000942,postcode,Wandsworth 020,E09000032,Wandsworth
1788199,BREAKFAST'N'BAKES,breakfast n bakes,Restaurant/Cafe/Canteen,"92A Balham High Road, London, Wandsworth",SW12 9AG,Wandsworth,-0.1498627,51.4462703,BAKERY_CAFE,VERIFIED_CANDIDATE,SW129AG,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1571955,Blackbird Bakery,blackbird bakery,Retailers - other,"12 Hildreth Street, London, Wandsworth",SW12 9RQ,Wandsworth,-0.1512436,51.4443924,BAKERY_CAFE,LOCATION_VERIFICATION,SW129RQ,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1877806,Buns from home,buns from home,Restaurant/Cafe/Canteen,"16 Hildreth Street, London, Wandsworth",SW12 9RQ,Wandsworth,-0.1511303,51.4443456,CORE_BAKERY,LOCATION_VERIFICATION,SW129RQ,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1572519,Greggs PLC,greggs plc,Retailers - other,"141 Balham High Road, London, Wandsworth",SW12 9AU,Wandsworth,-0.1517617,51.4443916,BAKERY_CAFE,LOCATION_VERIFICATION,SW129AU,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1572066,Hob,hob,Restaurant/Cafe/Canteen,"113 Balham High Road, London, Wandsworth",SW12 9AP,Wandsworth,-0.151006,51.4451833,BAKERY_CAFE,VERIFIED_CANDIDATE,SW129AP,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1662134,Lockdown Bakehouse,lockdown bakehouse,Restaurant/Cafe/Canteen,"57 - 59 Balham Hill, London, Wandsworth",SW12 9DR,Wandsworth,-0.1474442,51.4513094,BAKERY_CAFE,LOCATION_VERIFICATION,SW129DR,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1662673,Milk London,milk london,Restaurant/Cafe/Canteen,"18 - 20 Bedford Hill, London, Wandsworth",SW12 9RG,Wandsworth,-0.1508829,51.4444963,BAKERY_CAFE,VERIFIED_CANDIDATE,SW129RG,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1571423,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"147 - 151 Balham High Road, London, Wandsworth",SW12 9AU,Wandsworth,-0.1515889,51.4440381,GROCER_BAKERY,LOCATION_VERIFICATION,SW129AU,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1629204,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"39 Nightingale Lane, London, Wandsworth",SW12 8SY,Wandsworth,-0.1527753,51.4517276,GROCER_BAKERY,LOCATION_VERIFICATION,SW128SY,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1571411,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,"134 - 152 Balham High Road, London, Wandsworth",SW12 9BN,Wandsworth,-0.1517393,51.4456592,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,SW129BN,E02000943,postcode,Wandsworth 021,E09000032,Wandsworth
1571766,Best One,best one,Retailers - other,"2 - 2A Montfort Place, London, Wandsworth",SW19 6QL,Wandsworth,-0.2176094,51.4470714,GROCER_BAKERY,LOCATION_VERIFICATION,SW196QL,E02000944,postcode,Wandsworth 022,E09000032,Wandsworth
1571716,Asda,asda,Retailers - supermarkets/hypermarkets,"31 Roehampton Vale, London, Wandsworth",SW15 3DT,Wandsworth,-0.2462842,51.4393592,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,SW153DT,E02000945,postcode,Wandsworth 023,E09000032,Wandsworth
