FHRSID,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,FinalClass,ClassificationSource
1170596,Notes Music & Coffee Ltd,notes music and coffee ltd,Restaurant/Cafe/Canteen,"Unit 6 Canada Walk, 20 Canada Square, London",E14 5NN,Tower Hamlets,-0.0165461,51.5038755,BAKERY_CAFE,LOCATION_VERIFICATION
100557,Paul,paul,Retailers - other,"Paul Uk Kiosk 1 Jubilee Place, 45 Bank Street, London",E14 5NT,Tower Hamlets,-0.018175,51.502415,CORE_BAKERY,VERIFIED_CANDIDATE
1592004,Brera,brera,Restaurant/Cafe/Canteen,"Unit 38e Jubilee Place, 45 Bank Street, London",E14 5NY,Tower Hamlets,-0.018583,51.5030702,BAKERY_CAFE,LOCATION_VERIFICATION
1769121,Paris Baguette Canary Wharf,paris baguette canary wharf,Manufacturers/packers,"Paris Baguette Canary Wharf  Unit 44 Jubilee Place, 45 Bank Street, London",E14 5NY,Tower Hamlets,-0.018583,51.5030702,BAKERY_CAFE,VERIFIED_CANDIDATE
81194,"Pret A Manger, Jubilee Place",pret a manger jubilee place,Takeaway/sandwich shop,"Pret A Manger Unit 13 Jubilee Place, 45 Bank Street, London",E14 5NY,Tower Hamlets,-0.018607,51.503088,BAKERY_CAFE,VERIFIED_CANDIDATE
101625,Starbucks Coffee Company (UK) Ltd,starbucks coffee company uk ltd,Takeaway/sandwich shop,"2 Churchill Place, London",E14 5RB,Tower Hamlets,-0.0146,51.504441,BAKERY_CAFE,LOCATION_VERIFICATION
82586,Premier Bakes,premier bakes,Retailers - other,"Premier Cakes, 8 Market Way, London",E14 6AH,Tower Hamlets,-0.015142,51.5132,CORE_BAKERY,VERIFIED_CANDIDATE
1687768,Ahmed Food and Vegetables UK Limited,ahmed food and vegetables uk limited,Retailers - supermarkets/hypermarkets,"Unit 23 The Arcade, Market Square, London",E14 6AQ,Tower Hamlets,-0.0142157,51.5126627,GROCER_BAKERY,VERIFIED_CANDIDATE
40746,Greggs The Bakers,greggs the bakers,Retailers - other,"16 Market Square, London",E14 6AQ,Tower Hamlets,-0.014297,51.512754,CORE_BAKERY,VERIFIED_CANDIDATE
66130,Iceland,iceland,Retailers - supermarkets/hypermarkets,"Iceland, 10 Vesey Path, London",E14 6BT,Tower Hamlets,-0.0139693,51.5117424,GROCER_BAKERY,LOCATION_VERIFICATION
41282,P M Davis Delicatessen,p m davis delicatessen,Retailers - other,"11 Vesey Path, London",E14 6BT,Tower Hamlets,-0.014586,51.511734,GROCER_BAKERY,VERIFIED_CANDIDATE
1353974,Bagel Eats,bagel eats,Restaurant/Cafe/Canteen,"120-132 Chrisp Street, London",E14 6NL,Tower Hamlets,-0.0144301,51.5148056,BAKERY_CAFE,VERIFIED_CANDIDATE
948974,E5 Poplar Bakehouse,e5 poplar bakehouse,Restaurant/Cafe/Canteen,"E5 Poplar Bakehouse, 2 Cotall Street, London",E14 6TL,Tower Hamlets,-0.0229826,51.5155997,BAKERY_CAFE,VERIFIED_CANDIDATE
44488,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Lidl, 306 Burdett Road, London",E14 7DL,Tower Hamlets,-0.028171,51.512521,GROCER_BAKERY,LOCATION_VERIFICATION
1810366,Limehouse Cooperation Town Food Co-Op,limehouse cooperation town food co op,Retailers - other,"Limehouse Town Hall, 646 Commercial Road, London",E14 7HA,Tower Hamlets,,,GROCER_BAKERY,VERIFIED_CANDIDATE
1423586,Carr Cash and Carry,carr cash and carry,Retailers - other,"Repton Street/Carr Street, London",E14 7RH,Tower Hamlets,-0.0371678072514074,51.5155964060495,GROCER_BAKERY,VERIFIED_CANDIDATE
91792,Riverside Store,riverside store,Retailers - other,"Riverside Store, 50a Narrow Street, London",E14 8BP,Tower Hamlets,-0.0356382,51.5092206,GROCER_BAKERY,VERIFIED_CANDIDATE
1634300,La'Chi Ltd,la chi ltd,Manufacturers/packers,"1 Pennyfields, London",E14 8HP,Tower Hamlets,-0.024647,51.509701,BAKERY_CAFE,VERIFIED_CANDIDATE
65964,Co-operative,co operative,Retailers - supermarkets/hypermarkets,"Co-operative  Unit 1, 1 Cassilis Road, London",E14 8LQ,Tower Hamlets,-0.0215808,51.4983996,GROCER_BAKERY,VERIFIED_CANDIDATE
72047,"Pret A Manger, Westferry",pret a manger westferry,Restaurant/Cafe/Canteen,"7 Westferry Circus, London",E14 8RP,Tower Hamlets,-0.027773,51.506381,BAKERY_CAFE,VERIFIED_CANDIDATE
696147,Co-operative,co operative,Retailers - supermarkets/hypermarkets,"Co-operative  Unit CG, Harbour Exchange Square, London",E14 9GE,Tower Hamlets,,,GROCER_BAKERY,LOCATION_VERIFICATION
1904851,Morrisons Daily,morrisons daily,Retailers - other,"Unit H4.2, 70 Harbord Square, London",E14 9QH,Tower Hamlets,-0.0099931,51.5021242,GROCER_BAKERY,LOCATION_VERIFICATION
209849,Baguette Express,baguette express,Restaurant/Cafe/Canteen,"Unit 3a South Quay Plaza, 185 Marsh Wall, London",E14 9SH,Tower Hamlets,-0.016562,51.500743,BAKERY_CAFE,VERIFIED_CANDIDATE
1781210,Another Brother,another brother,Restaurant/Cafe/Canteen,"Unit 1, 20 Crossharbour Plaza, London",E14 9YF,Tower Hamlets,-0.0148426,51.4976291,BAKERY_CAFE,LOCATION_VERIFICATION
194769,Wapping Sourdough,wapping sourdough,Other catering premises,,E1W ,Tower Hamlets,,,CORE_BAKERY,VERIFIED_CANDIDATE
775541,White Mulberries Ltd,white mulberries ltd,Restaurant/Cafe/Canteen,"White Mulberries Ltd  Unit D3 Ivory House, East Smithfield, London",E1W 1AT,Tower Hamlets,-0.0718094,51.5071951,BAKERY_CAFE,VERIFIED_CANDIDATE
67815,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"Unit 1 Thomas More Square, Thomas More Street, London",E1W 1YN,Tower Hamlets,-0.068263,51.508152,BAKERY_CAFE,VERIFIED_CANDIDATE
92607,Waitrose Ltd,waitrose ltd,Retailers - supermarkets/hypermarkets,"Waitrose Ltd, 41 Thomas More Street, London",E1W 1YY,Tower Hamlets,-0.0672979,51.506878,GROCER_BAKERY,VERIFIED_CANDIDATE
1278317,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsbury's  Unit 1, Vaughan Way, London",E1W 2AA,Tower Hamlets,-0.0671625,51.509079,GROCER_BAKERY,LOCATION_VERIFICATION
1580973,Wapping Sourdough,wapping sourdough,Mobile caterer,"Arrival Square, London Dock, Vaughan Way, London",E1W 2AA,Tower Hamlets,,,CORE_BAKERY,LOCATION_VERIFICATION
530871,Co-Op St Katherines,co op st katherines,Retailers - supermarkets/hypermarkets,"Shanraj Limited, 77-101 The Highway, London",E1W 2BX,Tower Hamlets,-0.063439,51.5095211,GROCER_BAKERY,VERIFIED_CANDIDATE
1648053,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsbury's, 70 Wapping Lane, London",E1W 2RD,Tower Hamlets,-0.0577409,51.504798,GROCER_BAKERY,LOCATION_VERIFICATION
131906,Wapping Mini Supermarket Ltd,wapping mini supermarket ltd,Retailers - other,"Wapping Mini Supermarket, 172 The Highway, London",E1W 3DD,Tower Hamlets,-0.0586131,51.5094773,GROCER_BAKERY,VERIFIED_CANDIDATE
1229610,Bello De Nonna,bello de nonna,Takeaway/sandwich shop,"Unit G02 Metropolitan Wharf Building, 70 Wapping Wall, London",E1W 3SS,Tower Hamlets,-0.0524496,51.5064707,BAKERY_CAFE,VERIFIED_CANDIDATE
148382,E Pellicci,e pellicci,Restaurant/Cafe/Canteen,"E Pellicci, 332 Bethnal Green Road, London",E2 0AG,Tower Hamlets,-0.0634266,51.5264541,BAKERY_CAFE,VERIFIED_CANDIDATE
362524,Raj Mahal Sweet UK,raj mahal sweet uk,Retailers - other,"286 Bethnal Green Road, London",E2 0AG,Tower Hamlets,-0.0652253,51.5261961,GROCER_BAKERY,VERIFIED_CANDIDATE
1688439,Greggs Plc,greggs plc,Manufacturers/packers,"361 Bethnal Green Road, London",E2 0AN,Tower Hamlets,-0.0615104,51.5271059,GROCER_BAKERY,LOCATION_VERIFICATION
66132,Iceland,iceland,Retailers - supermarkets/hypermarkets,"Iceland, 444-446 Bethnal Green Road, London",E2 0EA,Tower Hamlets,-0.0588137,51.5267824,GROCER_BAKERY,LOCATION_VERIFICATION
1787697,Peaches Boba and Bakes,peaches boba and bakes,Restaurant/Cafe/Canteen,"488 Bethnal Green Road, London",E2 0EA,Tower Hamlets,-0.0565434,51.5272178,BAKERY_CAFE,VERIFIED_CANDIDATE
100985,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsbury's, 291-293 Cambridge Heath Road, London",E2 0EL,Tower Hamlets,-0.0558624,51.5270508,GROCER_BAKERY,LOCATION_VERIFICATION
362558,Station Shop,station shop,Retailers - other,"Station Shop, 301 Cambridge Heath Road, London",E2 0EL,Tower Hamlets,-0.0558674,51.5272461,GROCER_BAKERY,VERIFIED_CANDIDATE
933548,Angel Mini Market Ltd,angel mini market ltd,Retailers - other,"Angel Convenience Store, 23 Roman Road, London",E2 0HU,Tower Hamlets,-0.052701,51.5277961,GROCER_BAKERY,VERIFIED_CANDIDATE
1880924,Artisan Brew Ltd,artisan brew ltd,Restaurant/Cafe/Canteen,"25 Roman Road, London",E2 0HU,Tower Hamlets,-0.0526422,51.5278221,BAKERY_CAFE,VERIFIED_CANDIDATE
775559,Quarantacinque,quarantacinque,Restaurant/Cafe/Canteen,"Quarantacinque, 45 Roman Road, London",E2 0HU,Tower Hamlets,-0.051744,51.5279241,BAKERY_CAFE,VERIFIED_CANDIDATE
72041,Co-operative,co operative,Retailers - supermarkets/hypermarkets,"Co-operative, 250a Globe Road, London",E2 0LX,Tower Hamlets,-0.0508273,51.527783,GROCER_BAKERY,LOCATION_VERIFICATION
98164,Bon Appetit,bon appetit,Restaurant/Cafe/Canteen,"88 Roman Road, London",E2 0PG,Tower Hamlets,-0.049399,51.528388,BAKERY_CAFE,VERIFIED_CANDIDATE
79286,Roman Superstore Ltd,roman superstore ltd,Retailers - other,"109 Roman Road, London",E2 0QN,Tower Hamlets,-0.049562,51.528625,GROCER_BAKERY,VERIFIED_CANDIDATE
150434,Greggs The Bakers,greggs the bakers,Retailers - other,"Greggs, 112 Roman Road, London",E2 0RN,Tower Hamlets,-0.047634,51.528548,CORE_BAKERY,LOCATION_VERIFICATION
1537374,Momlette,momlette,Restaurant/Cafe/Canteen,"8 Cheshire Street, London",E2 6EH,Tower Hamlets,-0.069717,51.523517,BAKERY_CAFE,VERIFIED_CANDIDATE
977429,Breid Ltd,breid ltd,Retailers - other,"Breid Ltd  Railway Arch, 72 Dunbridge Street, London",E2 6JG,Tower Hamlets,-0.0635504,51.5236486,CORE_BAKERY,VERIFIED_CANDIDATE
784015,The Common,the common,Restaurant/Cafe/Canteen,"53 Old Bethnal Green Road, London",E2 6QA,Tower Hamlets,-0.061001,51.529488,BAKERY_CAFE,VERIFIED_CANDIDATE
1787154,Nomadic Flavours,nomadic flavours,Restaurant/Cafe/Canteen,"336 Hackney Road, London",E2 7AX,Tower Hamlets,-0.0661849,51.5311039,BAKERY_CAFE,VERIFIED_CANDIDATE
948985,Holyshot,holyshot,Restaurant/Cafe/Canteen,"155 Bethnal Green Road, London",E2 7DG,Tower Hamlets,-0.071136,51.525402,BAKERY_CAFE,VERIFIED_CANDIDATE
1954991,Artful Blend,artful blend,Restaurant/Cafe/Canteen,"93 Redchurch Street, London",E2 7DJ,Tower Hamlets,-0.0730572,51.5247424,BAKERY_CAFE,LOCATION_VERIFICATION
1403315,Jolene Redchurch Street,jolene redchurch street,Takeaway/sandwich shop,"67 Redchurch Street, London",E2 7DJ,Tower Hamlets,-0.0743052,51.5245471,CORE_BAKERY,VERIFIED_CANDIDATE
102172,Franze & Evans,franze and evans,Restaurant/Cafe/Canteen,"Franze & Evans, 101 Redchurch Street, London",E2 7DL,Tower Hamlets,-0.0726197,51.5248611,BAKERY_CAFE,VERIFIED_CANDIDATE
1801339,Beans & Beyond,beans and beyond,Restaurant/Cafe/Canteen,"25 Old Nichol Street, London",E2 7HR,Tower Hamlets,-0.074088,51.524803,BAKERY_CAFE,LOCATION_VERIFICATION
1870497,Altamura Bakehouse,altamura bakehouse,Manufacturers/packers,"10 Hackney Road, London",E2 7NS,Tower Hamlets,-0.0767427,51.5274057,CORE_BAKERY,VERIFIED_CANDIDATE
1037486,Rise and Bloom - Shoreditch,rise and bloom shoreditch,Restaurant/Cafe/Canteen,"Rise and Bloom - Shoreditch, 28 Hackney Road, London",E2 7NS,Tower Hamlets,-0.076321,51.5276827,BAKERY_CAFE,VERIFIED_CANDIDATE
913708,Cake Hole Cafe @ Vintage Heaven,cake hole cafe vintage heaven,Restaurant/Cafe/Canteen,"82a Columbia Road, London",E2 7QB,Tower Hamlets,-0.070689,51.52847,BAKERY_CAFE,VERIFIED_CANDIDATE
1285423,Hackney Essentials,hackney essentials,Retailers - other,"Hackney Essentials, 146 Columbia Road, London",E2 7RG,Tower Hamlets,-0.0690524,51.5294426,GROCER_BAKERY,VERIFIED_CANDIDATE
1551043,Lupo's,lupo s,Takeaway/sandwich shop,"108 Columbia Road, London",E2 7RG,Tower Hamlets,-0.069568,51.529423,BAKERY_CAFE,VERIFIED_CANDIDATE
101513,Pavilion Bakery,pavilion bakery,Retailers - other,"130 Columbia Road, London",E2 7RG,Tower Hamlets,-0.069568,51.529423,CORE_BAKERY,VERIFIED_CANDIDATE
68209,Lily Vanilli Ltd,lily vanilli ltd,Restaurant/Cafe/Canteen,"Unit 6 The Courtyard, Ezra Street, London",E2 7RH,Tower Hamlets,-0.069865,51.529554,CORE_BAKERY,VERIFIED_CANDIDATE
1522857,HME Provisions Hackney Ltd,hme provisions hackney ltd,Retailers - other,"HME Provisions Hackney Ltd, 308 Hackney Road, London",E2 7SJ,Tower Hamlets,-0.0674885,51.5309635,GROCER_BAKERY,VERIFIED_CANDIDATE
481557,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsbury's, 242 Hackney Road, London",E2 7SJ,Tower Hamlets,-0.0700862,51.5308027,GROCER_BAKERY,LOCATION_VERIFICATION
1570321,GreedyCow Bakes,greedycow bakes,Manufacturers/packers,"395 Hackney Road, London",E2 8PP,Tower Hamlets,-0.0627806,51.531821,CORE_BAKERY,VERIFIED_CANDIDATE
1301761,Specialty Cafetiere,specialty cafetiere,Restaurant/Cafe/Canteen,"Shop, 389 Hackney Road, London",E2 8PP,Tower Hamlets,-0.0630127,51.5317888,BAKERY_CAFE,VERIFIED_CANDIDATE
148581,Organic Mania,organic mania,Retailers - other,"Organic Mania, 475-477 Cambridge Heath Road, London",E2 9BU,Tower Hamlets,-0.057325,51.5327957,GROCER_BAKERY,VERIFIED_CANDIDATE
770220,4cose Ltd,4cose ltd,Retailers - other,"7 Vyner Street, London",E2 9DG,Tower Hamlets,-0.056374,51.534537,GROCER_BAKERY,VERIFIED_CANDIDATE
1602830,Crumble and Brews,crumble and brews,Restaurant/Cafe/Canteen,"485 Hackney Road, London",E2 9ED,Tower Hamlets,-0.05861,51.532507,BAKERY_CAFE,VERIFIED_CANDIDATE
1836093,Ferment0 Piccolo Forno Artigianale,ferment0 piccolo forno artigianale,Takeaway/sandwich shop,"Unit 67, 1 Emma Street, London",E2 9FP,Tower Hamlets,-0.0596795,51.532525,BAKERY_CAFE,VERIFIED_CANDIDATE
73022,Mulberry Food & Wine,mulberry food and wine,Retailers - other,"Mulberry Food & Wine, 2-3 St James's Avenue, London",E2 9JD,Tower Hamlets,-0.0477746,51.5314012,GROCER_BAKERY,VERIFIED_CANDIDATE
100015,Museum Service Station Shop,museum service station shop,Retailers - other,"Museum Service Station Shop, 319-337 Cambridge Heath Road, London",E2 9LH,Tower Hamlets,-0.0561272,51.5290423,GROCER_BAKERY,VERIFIED_CANDIDATE
1084462,The Beehive,the beehive,Restaurant/Cafe/Canteen,"Bethnal Green Mission Church, 305 Cambridge Heath Road, London",E2 9LH,Tower Hamlets,-0.055948,51.52864,BAKERY_CAFE,LOCATION_VERIFICATION
1050974,Co-operative,co operative,Retailers - other,"Co-operative, 228-232 Cambridge Heath Road, London",E2 9NN,Tower Hamlets,-0.0567035,51.5323561,GROCER_BAKERY,LOCATION_VERIFICATION
1551051,"Ida's Kitchen, Focaccia Mia",ida s kitchen focaccia mia,Other catering premises,"Ida's Kitchen Focaccia Mia  Railway Arch, 271 Poyser Street, London",E2 9RF,Tower Hamlets,-0.05675,51.5298776,BAKERY_CAFE,VERIFIED_CANDIDATE
1932248,Signorelli Bakery,signorelli bakery,Other catering premises,"3 West Lane, London",E22 3AA,Tower Hamlets,-0.0110661,51.5029608,BAKERY_CAFE,VERIFIED_CANDIDATE
149284,Coborn Corner Shop,coborn corner shop,Retailers - other,"Coborn Corner Shop, 110 Coborn Road, London",E3 2DG,Tower Hamlets,-0.0320839,51.5298173,GROCER_BAKERY,VERIFIED_CANDIDATE
1149270,Ethical Bean Company,ethical bean company,Restaurant/Cafe/Canteen,"Unit A13, 41 Dace Road, London",E3 2NG,Tower Hamlets,-0.022929,51.538053,BAKERY_CAFE,VERIFIED_CANDIDATE
1591999,Bakery 4 Limited,bakery 4 limited,Manufacturers/packers,"Bakery 4 Limited  Unit A.1, 76 Smeed Road, London",E3 2NR,Tower Hamlets,-0.0242252,51.5394963,CORE_BAKERY,VERIFIED_CANDIDATE
1224836,Akdeniz Artisan Bakery,akdeniz artisan bakery,Retailers - other,"610b Roman Road, London",E3 2RW,Tower Hamlets,-0.02765,51.5336637,CORE_BAKERY,VERIFIED_CANDIDATE
68028,Greggs The Bakers,greggs the bakers,Retailers - other,"628 Roman Road, London",E3 2RW,Tower Hamlets,-0.027342,51.533712,CORE_BAKERY,LOCATION_VERIFICATION
92761,Bow Groceries Ltd,bow groceries ltd,Retailers - other,"175 Bow Road, London",E3 2SG,Tower Hamlets,-0.018857,51.528551,GROCER_BAKERY,VERIFIED_CANDIDATE
44070,5th Avenue,5th avenue,Retailers - other,"5th Avenue  Unit C Arlington Building Bow Quarter, 60 Fairfield Road, London",E3 2UB,Tower Hamlets,-0.021875,51.5311745,GROCER_BAKERY,VERIFIED_CANDIDATE
1756559,INIS@ The Trampery,inis the trampery,Restaurant/Cafe/Canteen,"INIS@ The Trampery, 13 Rookwood Way, London",E3 2XT,Tower Hamlets,-0.0230919,51.541024,BAKERY_CAFE,VERIFIED_CANDIDATE
41230,Tesco,tesco,Retailers - supermarkets/hypermarkets,"Tesco Stores Ltd, Hancock Road, London",E3 3DA,Tower Hamlets,-0.01058,51.527268,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
948988,Tesco Petrol Garage and Shop,tesco petrol garage and shop,Retailers - other,"Tesco Stores Filling Station, Hancock Road, London",E3 3DA,Tower Hamlets,-0.010539,51.527204,GROCER_BAKERY,VERIFIED_CANDIDATE
508922,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsbury's  Block D, Devas Street, London",E3 3NT,Tower Hamlets,,,GROCER_BAKERY,LOCATION_VERIFICATION
1553454,Les Miches,les miches,Restaurant/Cafe/Canteen,"Les Miches, 1 Corsican Square, London",E3 3XS,Tower Hamlets,-0.0177006,51.5223901,BAKERY_CAFE,VERIFIED_CANDIDATE
1730468,Blue Daisy,blue daisy,Mobile caterer,,E3 4,Tower Hamlets,,,CORE_BAKERY,VERIFIED_CANDIDATE
1962099,Q's Bakery Ltd,q s bakery ltd,Retailers - other,"83 Burdett Road, London",E3 4JN,Tower Hamlets,-0.033307,51.5215917,CORE_BAKERY,VERIFIED_CANDIDATE
80778,R&H Food and Wine Ltd,r and h food and wine ltd,Retailers - other,"R&H Food and Wine Ltd, 93 Burdett Road, London",E3 4JN,Tower Hamlets,-0.0330802,51.5214259,GROCER_BAKERY,VERIFIED_CANDIDATE
1856136,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsbury's, 409-413 Mile End Road, London",E3 4PB,Tower Hamlets,-0.0335514,51.5258761,GROCER_BAKERY,LOCATION_VERIFICATION
74338,Co-operative,co operative,Retailers - supermarkets/hypermarkets,"Co-operative, 383-387 Mile End Road, London",E3 4QS,Tower Hamlets,-0.0355528,51.5249294,GROCER_BAKERY,LOCATION_VERIFICATION
67704,Shuaib Brothers,shuaib brothers,Retailers - other,"105-107 Hamlets Way, London",E3 4TL,Tower Hamlets,-0.03367,51.523386,GROCER_BAKERY,VERIFIED_CANDIDATE
67940,Gabija,gabija,Retailers - other,"Gabija, 61 Burdett Road, London",E3 4TN,Tower Hamlets,-0.0336916,51.5222904,GROCER_BAKERY,VERIFIED_CANDIDATE
84892,Med's,med s,Restaurant/Cafe/Canteen,"37 Burdett Road, London",E3 4TN,Tower Hamlets,-0.033809,51.522507,BAKERY_CAFE,VERIFIED_CANDIDATE
66350,Iceland,iceland,Retailers - supermarkets/hypermarkets,"Iceland, 571-574 Roman Road, London",E3 5EL,Tower Hamlets,-0.0376,51.53139,GROCER_BAKERY,LOCATION_VERIFICATION
1690596,Mono London,mono london,Restaurant/Cafe/Canteen,"535 Roman Road, London",E3 5EL,Tower Hamlets,-0.029801,51.533195,BAKERY_CAFE,VERIFIED_CANDIDATE
90783,Fair Price Cash and Carry,fair price cash and carry,Retailers - other,"Fair Price Cash and Carry, 524 Roman Road, London",E3 5ES,Tower Hamlets,-0.0315609,51.5323289,GROCER_BAKERY,VERIFIED_CANDIDATE
149760,L Randolfi,l randolfi,Restaurant/Cafe/Canteen,"514 Roman Road, London",E3 5ES,Tower Hamlets,-0.030357,51.532665,BAKERY_CAFE,VERIFIED_CANDIDATE
1577872,A Fallen Poete,a fallen poete,Restaurant/Cafe/Canteen,"A Fallen Poete, 482 Roman Road, London",E3 5LU,Tower Hamlets,-0.0330945,51.5321273,BAKERY_CAFE,VERIFIED_CANDIDATE
1558743,Breadery,breadery,Manufacturers/packers,"438 Roman Road, London",E3 5LU,Tower Hamlets,-0.0344289,51.5319428,CORE_BAKERY,VERIFIED_CANDIDATE
1792351,'Ello Bagel,ello bagel,Restaurant/Cafe/Canteen,"455 Roman Road, London",E3 5LX,Tower Hamlets,-0.0348822,51.5321303,BAKERY_CAFE,VERIFIED_CANDIDATE
913720,Jungle Electric,jungle electric,Restaurant/Cafe/Canteen,"Jungle Electric, 467 Roman Road, London",E3 5LX,Tower Hamlets,-0.0344196,51.5321585,BAKERY_CAFE,VERIFIED_CANDIDATE
1815357,We Are Bard Books,we are bard books,Other catering premises,"We Are Bard Books, 341-343 Roman Road, London",E3 5QR,Tower Hamlets,-0.0397704,51.5311149,BAKERY_CAFE,VERIFIED_CANDIDATE
1174109,Loafing,loafing,Retailers - other,"409 Roman Road, London",E3 5QS,Tower Hamlets,-0.0367867,51.5317665,BAKERY_CAFE,VERIFIED_CANDIDATE
1779469,Patisserie Valery,patisserie valery,Retailers - other,"Shop 136 Vicarage Road, Leyton, London",E10 5DX,Waltham Forest,-0.0156125,51.5680827,CORE_BAKERY,VERIFIED_CANDIDATE
1683363,Mola Break,mola break,Restaurant/Cafe/Canteen,"477A High Road Leyton, Leyton, London",E10 5EL,Waltham Forest,-0.0107664,51.5657165,BAKERY_CAFE,VERIFIED_CANDIDATE
1624123,Papa Bagel,papa bagel,Restaurant/Cafe/Canteen,"Offices And Premises 102 Rookery Court 80 Ruckholt Road, Leyton, London",E10 5FA,Waltham Forest,-0.0115393,51.5572586,BAKERY_CAFE,VERIFIED_CANDIDATE
1802380,Food 4 Less,food 4 less,Retailers - other,"Ground Floor Shop 379 High Road Leyton, Leyton, London",E10 5NA,Waltham Forest,-0.0102724,51.5611669,GROCER_BAKERY,LOCATION_VERIFICATION
514237,Asda,asda,Retailers - supermarkets/hypermarkets,"Asda Superstore 1 Leyton Mills Marshall Road, Leyton, London",E10 5NH,Waltham Forest,,,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1538304,Beyazfirin Patisserie,beyazfirin patisserie,Takeaway/sandwich shop,"Ground Floor 224 High Road Leyton, Leyton, London",E10 5PS,Waltham Forest,-0.0068335,51.5586445,CORE_BAKERY,VERIFIED_CANDIDATE
515118,Delicatessen Palmeira Ltd,delicatessen palmeira ltd,Restaurant/Cafe/Canteen,"Ground Floor 232 High Road Leyton, Leyton, London",E10 5PS,Waltham Forest,-0.0069847,51.558818,BAKERY_CAFE,VERIFIED_CANDIDATE
1735236,Branche,branche,Restaurant/Cafe/Canteen,"240 High Road Leyton, Leyton, London",E10 5PW,Waltham Forest,-0.0072756,51.5590927,BAKERY_CAFE,VERIFIED_CANDIDATE
515079,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsburys Supermarket Ltd 297 - 299 High Road Leyton, Leyton, London",E10 5QN,Waltham Forest,-0.0089703,51.5595981,GROCER_BAKERY,LOCATION_VERIFICATION
1852478,Vizyon Patisserie,vizyon patisserie,Restaurant/Cafe/Canteen,"840 High Road Leyton, Leyton, London",E10 6AE,Waltham Forest,-0.012438,51.575172,CORE_BAKERY,VERIFIED_CANDIDATE
1911636,GREGGS BP SERVICE STATION,greggs bp service station,Takeaway/sandwich shop,"Bp Connect Garage 666 High Road Leyton, Leyton, London",E10 6JP,Waltham Forest,-0.007922,51.5703804,GROCER_BAKERY,VERIFIED_CANDIDATE
985066,Perky Blenders @ Project 660,perky blenders project 660,Restaurant/Cafe/Canteen,"660 High Road Leyton, Leyton, London",E10 6JP,Waltham Forest,-0.0079374,51.57003,BAKERY_CAFE,VERIFIED_CANDIDATE
